farm_id,county,district,species,production,capacity,x,y,Day1,Day2,Day3,Day4,Day5,Day6,Day7,Day8,Day9,Day10,Day11,Day12,Day13,Day14,Day15,Day16,Day17,Day18,Day19,Day20,Day21,Day22,Day23,Day24,Day25,Day26,Day27,Day28,Day29,Day30
144,Fulton,Dublin,duck,conventional,16075,427788.1984,4647677.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,Fulton,Hulmeville,chicken,broiler_1,5630,434831.4211,4661771.498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Fulton,Harding,chicken,layer,21104,433939.5493,4647341.658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Allegheny,Aberdeen,duck,conventional,15253,444606.4325,4666758.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,Fulton,Harding,duck,conventional,14366,436178.9488,4647922.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Fulton,Newfield,duck,organic,880,426837.194,4668680.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Allegheny,Aberdeen,chicken,broiler_2,1338,442624.9695,4663976.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Allegheny,Aberdeen,chicken,broiler_1,5444,438620.5683,4667256.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Fulton,Logan,duck,conventional,14417,437945.8069,4675378.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,Fulton,Clifton,duck,conventional,15407,419266.5003,4660330.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,Fulton,Secaucus,chicken,broiler_1,5486,422455.3661,4676118.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Allegheny,Rockleigh,duck,conventional,14398,435307.3162,4649938.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,Fulton,Roselle,chicken,layer,19628,421280.5174,4672609.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Fulton,Secaucus,duck,conventional,13942,420527.2825,4679632.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Allegheny,Guttenberg,duck,conventional,16252,453858.8353,4681743.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,Allegheny,Aberdeen,duck,conventional,14640,445268.1987,4660997.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Fulton,Newfield,chicken,broiler_1,5777,429412.2487,4665194.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Allegheny,Demarest,chicken,layer,17520,442744.7133,4652224.921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Fulton,Hawthorne,duck,conventional,13701,424826.3421,4650624.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Allegheny,Aberdeen,duck,conventional,17069,442940.917,4668047.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Fulton,Ocean,duck,conventional,15895,426182.511,4659662.257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Fulton,Hawthorne,chicken,broiler_1,5809,428122.8891,4653874.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,Allegheny,Demarest,duck,organic,323,439930.2233,4662115.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,Fulton,Clifton,chicken,layer,18695,418342.8595,4651603.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,Allegheny,Aberdeen,duck,organic,760,443193.4551,4666408.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,Fulton,Hulmeville,duck,conventional,15775,434285.8555,4669272.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,Fulton,Secaucus,duck,conventional,16026,418016.9923,4681389.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,Allegheny,Aberdeen,duck,conventional,15832,438556.0039,4666926.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,Allegheny,Aberdeen,duck,conventional,15059,442067.5378,4671151.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,Fulton,Secaucus,duck,organic,369,418946.2248,4679680.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Fulton,Trenton,duck,organic,331,410013.8776,4649235.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,Allegheny,Aberdeen,chicken,broiler_2,1952,439682.9819,4663820.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,Fulton,Pleasantville,chicken,broiler_1,4368,409889.584,4660127.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Allegheny,Aberdeen,duck,organic,1210,443784.8287,4670951.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,Fulton,Logan,chicken,broiler_1,7672,440073.4443,4679183.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,Fulton,Newfield,duck,organic,1116,423178.01,4673693.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,Fulton,Hawthorne,chicken,broiler_1,4075,424912.9716,4654550.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,Fulton,Harding,duck,conventional,16064,430667.2543,4646211.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,Fulton,Harding,duck,conventional,14843,431747.5189,4641147.894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Fulton,Hulmeville,chicken,broiler_1,5823,433647.6824,4669968.499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Allegheny,Aberdeen,duck,conventional,16569,439390.0232,4664713.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,Allegheny,Demarest,chicken,broiler_1,5310,440918.1782,4659800.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,Allegheny,Demarest,chicken,broiler_2,1493,436241.0193,4653855.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,Fulton,Hulmeville,duck,conventional,14182,431729.8078,4667130.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,Fulton,Ocean,chicken,broiler_2,1506,434537.1033,4659300.499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Fulton,Clifton,duck,conventional,15914,417492.2826,4658833.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Allegheny,Cliffside Park,duck,conventional,13084,447258.6176,4672639.763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Fulton,Harding,duck,conventional,16150,434651.5978,4653996.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,Fulton,Washington,duck,conventional,15503,405847.7866,4667865.416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,Fulton,Washington,chicken,broiler_2,1048,406219.3211,4667098.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Fulton,Trenton,duck,organic,1600,412693.8018,4642195.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,Fulton,Hightstown,chicken,broiler_1,5097,412862.2371,4662379.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,Allegheny,Rockleigh,chicken,broiler_2,1411,441485.4115,4650379.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,Fulton,Clifton,duck,conventional,17275,416237.5779,4650171.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,Fulton,Ocean,duck,conventional,14176,432387.3755,4657769.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Fulton,Washington,chicken,broiler_2,2097,411443.8047,4663112.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,Fulton,Rockaway,chicken,broiler_1,5304,416754.7923,4640430.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Fulton,Secaucus,duck,conventional,15476,426621.6277,4677263.512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,Fulton,Secaucus,chicken,broiler_2,1281,418438.5638,4681926.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Fulton,Ocean,duck,conventional,14275,431113.0961,4655251.908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Fulton,Hightstown,duck,conventional,16221,410855.4865,4662641.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Fulton,Ocean,duck,conventional,16248,433214.1286,4657556.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,Fulton,Pleasantville,duck,conventional,13559,411033.8437,4652669.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,Fulton,Providence,chicken,layer,18655,424564.1228,4638489.948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,Allegheny,Demarest,duck,conventional,13841,439781.5419,4656650.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,Fulton,Hawthorne,chicken,broiler_2,2404,425114.8683,4657245.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,Fulton,Logan,duck,conventional,14304,435319.5757,4676118.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,Fulton,Rockaway,chicken,broiler_1,5374,416012.9661,4636568.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Fulton,Secaucus,chicken,broiler_2,609,426780.5989,4678593.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,Fulton,Hulmeville,chicken,broiler_2,614,430911.0124,4664379.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,Fulton,Rockaway,duck,conventional,15858,422164.5528,4634313.218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,Fulton,Trenton,chicken,broiler_1,6691,407626.2576,4650680.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,Fulton,Hightstown,duck,conventional,16229,414673.2203,4660374.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,Fulton,Logan,duck,conventional,15069,438961.4729,4669953.697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,Fulton,Hightstown,chicken,broiler_1,3884,413973.9891,4659744.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,Fulton,Secaucus,duck,organic,1199,424719.8652,4680028.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,Fulton,Pleasantville,duck,conventional,15918,415003.3484,4654378.803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,Fulton,Linwood,chicken,broiler_2,1823,420723.6322,4642934.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,Fulton,Secaucus,duck,conventional,16489,419153.6213,4674351.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,Fulton,Harding,chicken,broiler_2,1789,434446.8793,4652125.802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,Fulton,Pleasantville,chicken,broiler_1,6067,416419.466,4654752.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,Fulton,Harding,chicken,layer,18254,433151.1093,4644618.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,Fulton,Roselle,chicken,broiler_2,1484,418097.6998,4669728.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,Fulton,Harding,chicken,broiler_2,937,435020.7801,4646920.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,Fulton,Dublin,chicken,broiler_2,1267,428488.0576,4643433.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,Fulton,Ocean,chicken,broiler_2,2467,425621.6378,4660211.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,Fulton,Logan,duck,conventional,14995,432124.7226,4674513.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,Fulton,Hawthorne,chicken,broiler_2,728,427121.9181,4651839.854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,Allegheny,Cliffside Park,duck,conventional,15313,451676.9542,4672874.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,Fulton,Clifton,duck,organic,932,421481.4912,4657929.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,Fulton,Logan,chicken,broiler_2,1955,438593.5836,4671558.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,Fulton,Pleasantville,chicken,broiler_2,1353,406137.9934,4656896.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,Allegheny,Guttenberg,duck,conventional,16059,453025.9001,4681912.407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,Fulton,Pleasantville,duck,conventional,14158,411081.6864,4657119.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,Allegheny,Aberdeen,duck,conventional,16959,447689.2567,4662578.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,Fulton,Pleasantville,chicken,broiler_2,1250,413148.3878,4655107.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,Fulton,Dublin,duck,conventional,17022,428528.3921,4644267.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,Fulton,Logan,duck,conventional,15728,436497.8096,4677525.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,Fulton,Harding,duck,conventional,15591,428763.7809,4647990.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,Fulton,Secaucus,duck,conventional,14932,419386.1432,4679687.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,Fulton,Logan,duck,conventional,18059,433528.184,4673745.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,Allegheny,Aberdeen,duck,conventional,14401,439907.8105,4666384.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,Fulton,Harding,duck,conventional,16367,428884.5809,4652999.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,Fulton,Ocean,chicken,broiler_2,2249,433016.1019,4656602.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,Fulton,Ocean,duck,conventional,15800,435812.3605,4655645.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,Fulton,Washington,chicken,broiler_2,811,414783.3479,4665195.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Fulton,Providence,duck,organic,327,421587.2795,4640590.557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,Fulton,Harding,duck,conventional,13371,428801.6003,4648439.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,Fulton,Providence,chicken,broiler_2,2114,418397.6138,4640071.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,Fulton,Logan,duck,conventional,13516,440620.4334,4675509.362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,Fulton,Secaucus,duck,conventional,15645,421431.5099,4676646.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,Fulton,Logan,duck,conventional,14542,428528.808,4672906.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,Fulton,Trenton,duck,conventional,14060,413900.8039,4648436.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,Fulton,Dublin,duck,conventional,17305,429531.8839,4641971.554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,Allegheny,Rockleigh,chicken,broiler_1,4264,439678.8994,4644209.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,Fulton,Clifton,duck,conventional,15614,423793.5917,4656642.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,Fulton,Secaucus,duck,conventional,15585,416384.146,4678121.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,Fulton,Newfield,chicken,broiler_2,1481,422427.0633,4663691.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,Fulton,Roselle,chicken,broiler_1,5022,417477.4863,4666160.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,Fulton,Secaucus,chicken,broiler_1,6259,419215.7446,4674674.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,Fulton,Logan,duck,organic,1143,429499.3804,4676507.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,Fulton,Hawthorne,duck,conventional,17159,424810.2443,4656620.671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,Fulton,Rockaway,duck,conventional,13123,417262.6748,4639689.938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,Fulton,Newfield,chicken,broiler_2,1607,423011.547,4662172.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,Fulton,Roselle,duck,conventional,15922,417668.7964,4667147.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,Fulton,Clifton,chicken,broiler_2,1030,420188.3615,4657747.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,Fulton,Newfield,chicken,broiler_1,5692,430518.9442,4667736.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,Fulton,Secaucus,duck,conventional,14476,419955.3838,4678829.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,Fulton,Logan,duck,conventional,15784,430740.4885,4674189.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,Allegheny,Demarest,chicken,broiler_2,1486,443819.0934,4660316.879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,Fulton,Linwood,duck,conventional,15632,422840.7058,4648932.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,Allegheny,Aberdeen,duck,conventional,14186,447913.4315,4661544.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Allegheny,Demarest,duck,conventional,15508,435075.187,4653716.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,Fulton,Pleasantville,chicken,broiler_2,1697,407325.6131,4658494.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,Fulton,Ocean,chicken,broiler_1,5543,428711.9379,4663689.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,Fulton,Logan,duck,conventional,16483,428503.8908,4675647.694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,Fulton,Rockaway,duck,conventional,15925,422153.5922,4635539.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,Allegheny,Cliffside Park,duck,conventional,15302,448619.3869,4673189.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,Allegheny,Demarest,duck,organic,1004,449722.7274,4660359.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,Fulton,Logan,duck,conventional,15713,434387.665,4677973.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,Allegheny,Aberdeen,duck,organic,734,438883.2708,4667977.713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,Fulton,Newfield,chicken,broiler_2,1315,425814.6611,4666169.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,Allegheny,Cliffside Park,chicken,broiler_2,1980,453972.6863,4677519.709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,Fulton,Linwood,duck,conventional,14263,417846.8474,4648689.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
